formation_date,evaluation_end_date,tickers,expected_return,expected_mc_return,realized_return,prediction_accurate,realized_terminal_value,history_observations,evaluation_observations,treasury_bill_yield,treasury_bill_source
2024-01-01,2024-12-31,AMPL BATRK BBIO CENX CRVL DOO EWCZ EXE FIZZ GFS GLOB GOOG IOVA KAI LKFN LNTH MA MKTX NEO TGT,0.2445631317646422,0.7322687644053518,0.06249475052544318,False,106249.47505254432,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ALK AMBA ARGX AVAV AZZ BUD CIGI CRVL CUBE DAL DPZ ENR GLP GTY HAIN HST INDI JBTM MAXN MLKN,0.19760685003139056,1.6175343789890633,0.10711321072588609,False,110711.32107258862,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ASND ASO BEKE CAKE CINF CTVA CWT EYE FRHC FRPT FTNT GIL H ICUI JBI JRVR LCID METC MMSI PAYC,0.1608954548517903,0.33472620842129186,0.17795962247946395,True,117795.96224794639,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AMCX AMLX APLD ARWR BELFB BZ CPK CPRX DDD ENPH FCEL FLNA GKOS HRB INTA JTAI KRUS MRVL NTCT NTNX,0.21854082726022903,2.691593836534357,0.13979009536549802,False,113979.0095365498,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACIW AMCX ANDE ARDX BLTE BMBL BTAI CG CPK CTS EBC GLPG HLMN IRT LBRDA LBTYA MBUU MYRG SXC SYNA,0.17458621413624748,0.46032102262119934,0.03843037796351312,False,103843.0377963513,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AAOI ADUS AEE AGIO BANC BANR BEAM BNTX CARG CVLT FLYW FTNT GFL HRI IRT LILAK MELI MIDD MLKN RARE,0.15499572606904063,0.7558857028227413,0.21733388271290877,True,121733.38827129088,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ABT CDNA COHU COTY CPRX CWH CYTK FIZZ FOXF FULT HLMN HRMY IRDM JRVR KROS MLKN MNDY PERI SCHW TGT,0.12049235199170187,0.030306520879034293,-0.045585697293054506,False,95441.43027069455,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ARCT ASML BANR BL CERT CGNX CRUS CSTM ENPH EXLS EYPT FLGT GSAT IOVA IRWD KURA MLGO USPH WBD WLY,0.16174979364169687,0.3524145107063468,-0.10020673684126957,False,89979.32631587304,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ARGX BKU BMRN CYTK EBC FRHC FWRG HBAN HLIT HUM IOT JOYY LNC LPLA LRCX MDB MTCH RRX SE SGI,0.20826311152066368,0.8272709203178645,0.03599328727771112,False,103599.32872777112,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AAON ACIW ADTN AMPL ARGX AVGO BANR CBSH DAKT DAR EYE FULT HNI HRB JBLU JCI KLIC NEUP NNI V,0.20162053898513133,1.0355981988213454,0.28143284471071506,True,128143.28447107151,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
