formation_date,evaluation_end_date,tickers,expected_return,expected_mc_return,realized_return,prediction_accurate,realized_terminal_value,history_observations,evaluation_observations,treasury_bill_yield,treasury_bill_source
2024-01-01,2024-12-31,AAON ADBE APLD AVGO DBI DE DGII IOT IVF LFUS,0.2894897782557477,0.5137675218515094,0.1692088663597328,False,116920.88663597328,249,252,0.036029999256134,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BUD CYRX EXLS FCNCA GLPG HWKN INSM KVUE MA METC,0.2296924464501752,0.0918016404301198,0.2118031548122094,False,121180.31548122095,165,252,0.036029999256134,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ABG AGEN APLS CLSK EH FTDR GMAB KALU LFUS NTNX,0.2481977697918638,0.4808422045292575,0.0219453507308884,False,102194.53507308885,249,252,0.036029999256134,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AMLX BMBL BRKR CDLX GLOB HAS INTA IPAR MANH SE,0.1451969818208546,0.3253903601789769,0.1303297143327884,False,113032.97143327884,249,252,0.036029999256134,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AAOI ACIW BANC BCYC BYND D EDIT JBTM LUV RYAN,0.0599090469273789,2.2010874904502074,0.1614608430504029,True,116146.0843050403,249,252,0.036029999256134,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACM AEO ARCB CHEF EJH GTX HRB LZB MDB SCHW,0.2431930242660704,0.4824672768815874,0.0550988103561815,False,105509.88103561816,249,252,0.036029999256134,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BLFS BMEA DXCM HDB LGIH LGND MASI MCK NEOG SYK,0.126323949386403,-0.0731206942553084,0.0245566721281444,False,102455.66721281444,249,252,0.036029999256134,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADUS AMZN ASTE BIDU CORT DRCT FWRD HBAN MNTS PRLB,0.2078594804385486,0.5926634327724107,0.1009303996978476,False,110093.03996978476,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ARGX AVPT COIN GH GO GOF GPRE JBHT KYMR SE,0.147935865002648,-0.3697282563412873,0.1528722709543577,True,115287.22709543577,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACAD CELH CERT CVLT CYRX HTHT LULU MKTX MQ TEL,0.1962778874938359,1.0491281451375143,-0.0826105267378715,False,91738.94732621284,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACDC BBBY BZ CGNX FRHC GEN HTHT INSM IVF LFUS,0.0773305282094076,0.1301547470337767,0.1300972210849991,True,113009.72210849992,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AAOI AXON BEKE CRSP DLO GDHG ISRG LEVI MU MYRG,0.3106008676920169,0.5079257895235967,0.1927340070181542,False,119273.40070181542,181,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACDC ACM APP ASO BZ CNXC GNRC MDGL MQ MTCH,0.1092761293546739,0.3681682438618434,0.4683801649140695,True,146838.01649140695,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADBE CCRN CG CWAN DRH DRS GFS LEN LMAT LMB,0.3443517901665714,-0.2750048109542714,0.1562646581217912,False,115626.46581217911,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ARLP AZN CSL CSW EXTR GM INDI KLAC MCHP PHG,0.248730101285612,0.8423092579367655,0.1310209496070167,False,113102.09496070168,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,CMRC CWH CZR DAL HASI HRB INDB MKSI NDSN NNOX,0.1300616503689245,1.7109912548611268,-0.0039413132132278,False,99605.86867867722,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACHC BMBL CPT CSTM LI LSCC MLCO MRCY MUSA T,0.0774136707580855,0.0761078727673683,-0.0165298295711168,False,98347.01704288831,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,APP BMBL CMRC CVI GFL GOLF LSCC MEOH MLTX PHG,0.3412155018577596,2.2506380026862094,0.4987084642996044,True,149870.84642996045,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,EBAY EGBN FIZZ GRPN HNI HQY HTHT LGND NTAP WELL,0.1578242206982048,0.1974983688480405,0.234182100214523,True,123418.21002145232,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADTN AMPL CACC DOCU FANG HPE HUBC HWC INGR NCNO,0.0765489306597732,0.2042868322905833,0.1163292326084488,True,111632.92326084488,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AMPL BANR BMBL CPK CPT DH DNUT IMVT MCK NTAP,0.1155193926453015,1.0916842815739054,0.037552413078604,False,103755.2413078604,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ALGN AMAT APPN ARLP BCE JKHY KVUE MAT MXL NTAP,0.1439690177394532,0.3037983957129142,0.0243237363555319,False,102432.3736355532,165,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACM APLS ARHS AXON HRI IBKR IDCC IDYA INMD VNT,0.2895549836421987,-0.0263773834227087,0.3254479478178917,True,132544.79478178918,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
